custAge,profession,marital,schooling,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded
,admin.,single,high.school,no,no,no,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0,no
29,admin.,married,high.school,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
34,services,married,professional.course,no,yes,yes,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,999,0,no
,admin.,married,basic.4y,no,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
,technician,single,professional.course,no,unknown,unknown,cellular,sep,fri,1,3,2,success,-1.1,94.199,-37.5,0.878,4963.6,0.1,0,yes
,admin.,divorced,,no,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
33,technician,single,university.degree,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
52,services,married,high.school,no,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
35,unemployed,married,,no,yes,no,cellular,oct,,2,999,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,999,0,no
38,blue-collar,single,basic.4y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
,admin.,divorced,,no,yes,no,cellular,aug,tue,1,6,1,success,-2.9,92.201,-31.4,0.838,5076.2,0.2,2,yes
24,student,single,high.school,no,yes,yes,cellular,nov,mon,1,999,0,nonexistent,-1.1,94.767,-50.8,1.05,4963.6,999,0,no
,technician,married,,no,yes,no,telephone,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
49,admin.,married,university.degree,no,no,no,cellular,jun,,2,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,999,0,yes
32,services,single,university.degree,no,yes,no,cellular,sep,thu,1,6,3,success,-1.1,94.199,-37.5,0.884,4963.6,0.2,9,yes
30,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,999,0,no
50,management,married,university.degree,no,yes,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
47,admin.,married,,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,no
,admin.,married,high.school,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
33,admin.,single,university.degree,no,yes,no,cellular,oct,,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,999,0,yes
48,admin.,single,high.school,no,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
36,technician,single,unknown,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,no
38,student,single,,no,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
34,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
,self-employed,divorced,basic.9y,no,yes,no,cellular,nov,thu,5,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,1,no
35,technician,married,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
58,admin.,married,university.degree,no,no,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,999,3,no
43,management,married,high.school,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
34,entrepreneur,married,,no,no,no,telephone,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.895,4991.6,999,0,no
42,self-employed,married,,no,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
,admin.,married,unknown,no,yes,no,cellular,may,wed,11,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999,2,no
30,student,married,,no,yes,no,cellular,aug,mon,3,3,1,success,-2.9,92.201,-31.4,0.821,5076.2,0.1,2,yes
26,admin.,single,,no,yes,no,telephone,aug,,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,999,1,yes
34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,999,0,no
32,blue-collar,divorced,basic.6y,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
,technician,single,,no,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0,no
46,services,married,,no,no,no,cellular,apr,mon,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,999,3,no
28,admin.,single,university.degree,no,yes,no,cellular,oct,mon,4,17,3,failure,-1.1,94.601,-49.5,1.032,4963.6,0.566666667,3,no
26,admin.,single,,no,no,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
,technician,married,professional.course,no,yes,no,cellular,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.744,5017.5,999,0,no
31,technician,single,university.degree,no,yes,no,cellular,nov,,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,yes
49,entrepreneur,married,,no,no,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,999,0,no
58,services,divorced,professional.course,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
,management,single,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
25,self-employed,single,university.degree,no,no,no,cellular,aug,wed,2,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,999,0,no
55,admin.,divorced,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
,self-employed,married,university.degree,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,999,2,yes
35,admin.,single,,no,no,yes,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
36,management,married,,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
29,blue-collar,married,,no,yes,yes,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,no
40,unemployed,divorced,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
58,retired,divorced,,no,yes,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,999,0,no
41,blue-collar,married,basic.6y,unknown,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,no
58,self-employed,married,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
56,technician,married,,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,999,0,no
,services,married,basic.6y,unknown,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,no
26,self-employed,single,,no,no,no,cellular,may,wed,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,0.1,1,yes
30,management,married,university.degree,no,unknown,unknown,cellular,sep,wed,1,999,1,failure,-1.1,94.199,-37.5,0.88,4963.6,999,1,no
39,services,divorced,basic.9y,no,yes,no,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,999,0,no
42,admin.,married,high.school,no,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,999,1,no
,self-employed,married,basic.9y,no,yes,no,telephone,apr,tue,5,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,999,0,no
35,blue-collar,divorced,,no,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
36,technician,married,,no,no,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
58,blue-collar,divorced,,unknown,no,no,telephone,jul,,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,999,0,no
,blue-collar,married,,unknown,no,no,telephone,may,fri,12,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,999,0,yes
24,services,single,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,999,0,no
30,admin.,single,,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
,admin.,married,professional.course,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
27,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
31,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
37,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,2,999,1,failure,-3.4,92.431,-26.9,0.733,5017.5,999,0,yes
73,retired,divorced,high.school,no,yes,no,cellular,dec,tue,1,999,0,nonexistent,-3,92.713,-33,0.707,5023.5,999,0,yes
41,technician,single,university.degree,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
28,services,married,,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,no
,retired,married,basic.6y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
33,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
44,technician,married,professional.course,unknown,unknown,unknown,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,999,0,no
,housemaid,married,basic.4y,no,no,no,cellular,jul,,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
32,admin.,single,,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,999,0,no
,retired,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
,unemployed,married,,no,yes,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,999,3,no
41,technician,married,professional.course,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
,blue-collar,married,basic.9y,no,no,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
33,technician,married,university.degree,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
,housemaid,married,,no,yes,no,cellular,aug,wed,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
41,unknown,married,unknown,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
30,unemployed,single,basic.9y,no,no,no,cellular,apr,wed,4,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,999,0,yes
,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
,entrepreneur,married,,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
30,entrepreneur,single,university.degree,no,yes,yes,cellular,jul,,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
40,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
30,blue-collar,married,basic.9y,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
43,admin.,married,,no,yes,yes,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
44,blue-collar,married,,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,no
36,management,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
29,admin.,single,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
39,blue-collar,divorced,,unknown,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,no
42,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
31,technician,married,professional.course,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,yes
49,admin.,divorced,high.school,no,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,999,0,no
39,management,married,university.degree,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,jun,tue,27,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
38,blue-collar,married,,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,999,0,no
,blue-collar,married,basic.9y,no,yes,no,cellular,apr,,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,yes
51,services,married,high.school,no,unknown,unknown,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,999,0,no
41,services,divorced,basic.9y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
48,management,married,,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
52,services,divorced,basic.6y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
57,retired,single,basic.4y,no,no,yes,telephone,jul,fri,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
37,admin.,married,,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
59,management,married,basic.4y,unknown,yes,no,telephone,may,tue,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
41,admin.,married,basic.6y,unknown,no,no,cellular,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,999,0,no
34,technician,divorced,professional.course,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
71,retired,divorced,basic.4y,no,no,yes,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,999,1,no
40,management,married,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,999,0,no
31,blue-collar,married,basic.9y,no,no,no,cellular,may,,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,999,0,no
,technician,married,high.school,no,no,no,cellular,sep,thu,1,999,0,nonexistent,-1.1,94.199,-37.5,0.878,4963.6,999,0,no
29,admin.,single,high.school,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0,no
48,blue-collar,married,professional.course,no,no,no,telephone,jun,,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
52,entrepreneur,married,university.degree,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,no
,entrepreneur,married,professional.course,unknown,no,no,cellular,may,,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,999,0,no
80,retired,married,,no,no,no,telephone,jul,,2,999,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,999,0,yes
33,blue-collar,married,professional.course,no,yes,no,telephone,jun,fri,11,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,yes
,admin.,single,university.degree,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,999,0,no
32,technician,single,university.degree,no,yes,no,telephone,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,999,4,no
71,retired,married,,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.829,5076.2,999,0,no
33,technician,married,professional.course,no,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
,technician,married,high.school,no,no,no,cellular,aug,mon,3,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,999,0,no
56,retired,married,,no,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,999,0,no
35,admin.,married,,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,no
33,self-employed,married,basic.9y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,999,0,no
,admin.,single,professional.course,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
36,admin.,single,high.school,no,no,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
58,retired,married,,unknown,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,999,0,no
59,admin.,married,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,999,0,no
46,admin.,divorced,basic.6y,no,yes,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,999,0,no
,entrepreneur,married,,no,no,no,telephone,jun,thu,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,999,0,yes
59,unknown,married,unknown,no,yes,no,cellular,may,mon,7,6,1,success,-1.8,92.893,-46.2,1.354,5099.1,0.2,2,no
,management,married,,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,999,0,no
38,blue-collar,divorced,basic.9y,no,yes,no,cellular,may,,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,999,0,no
37,admin.,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
33,admin.,single,university.degree,no,no,yes,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,999,0,no
32,admin.,single,,no,no,no,cellular,oct,wed,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,999,0,yes
43,services,divorced,high.school,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,999,0,no
,technician,single,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,999,0,no
32,admin.,single,high.school,no,yes,no,cellular,jul,,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
45,services,single,,unknown,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
,blue-collar,married,,no,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,999,0,no
28,self-employed,single,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,999,0,yes
51,entrepreneur,single,,no,no,yes,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,999,1,no
33,services,married,,no,yes,no,cellular,jun,wed,2,12,2,success,-1.7,94.055,-39.8,0.767,4991.6,0.4,4,yes
,retired,married,unknown,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,999,0,yes
28,entrepreneur,married,,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,999,0,no
37,technician,married,university.degree,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
64,admin.,married,high.school,no,yes,no,cellular,oct,fri,1,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,999,2,yes
50,self-employed,married,university.degree,no,no,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,999,0,no
54,management,divorced,university.degree,no,yes,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,999,2,no
40,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,999,0,no
41,unemployed,single,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,999,0,no
28,technician,single,high.school,no,no,no,cellular,oct,wed,1,999,1,failure,-3.4,92.431,-26.9,0.742,5017.5,999,1,yes
,blue-collar,married,basic.4y,unknown,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,999,0,no
29,admin.,single,university.degree,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,999,0,no
57,unknown,married,unknown,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
,blue-collar,married,,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,999,0,no
35,admin.,single,basic.4y,unknown,unknown,unknown,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,no
50,management,married,university.degree,no,no,no,telephone,sep,tue,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,999,0,no
26,admin.,single,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,999,5,no
47,blue-collar,married,unknown,unknown,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,999,0,no
28,admin.,married,university.degree,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
,admin.,single,high.school,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,999,0,no
35,admin.,single,university.degree,no,yes,no,telephone,may,,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,999,0,no
,admin.,single,,no,yes,no,cellular,may,wed,4,999,1,failure,-1.8,93.876,-40,0.672,5008.7,999,3,no
42,services,married,high.school,no,yes,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,999,0,no
,services,married,,no,yes,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,999,0,no
19,student,single,basic.6y,no,yes,no,cellular,mar,tue,1,5,2,success,-1.8,93.369,-34.8,0.655,5008.7,0.166666667,2,yes
49,technician,married,professional.course,no,no,no,telephone,jun,,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,999,0,no
,retired,married,high.school,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,999,0,no
,admin.,married,university.degree,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,999,0,no
